3QI9WAYOGQB8GQIR4MDIEF0D2RLS67,0.17669937693971083
3T8DUCXY0N6WD9X4RTLK8UN1U929TF,0.17669937693971083
3I7KR83SNADXAQ7HXK7S7305BYB9KD,0.17669937693971083
3BO3NEOQM0HK9ERYPN0GQIWCPC4IAQ,0.17669937693971083
3Y3CZJSZ9KT0W7I0KE38WZHHKSW5RH,0.15599926926824348
3566S7OX5DJRQ6X2AD3QOSD072T712,0.15599926926824348
3MJ28H2Y1E8XZUQKSMM424CC977O5Q,0.15599926926824348
3JMQI2OLFZ5ALM516D4ALR0ZWEVDN3,0.15599926926824348
33J5JKFMK6YX6RGWTGQFCC9SACT3QI,0.15599926926824348
3VQTAXTYN3LU1FRQPIPQ4W4T1PBUB4,0.24934991594737066
3MZ3TAMYTLNC8VDFRYM2L8LMPGXRIC,0.24934991594737066
38G0E1M85M59ATPWUZGQ58Y04HXUVG,0.24934991594737066
3LN50BUKPVBTMJ56Z9FQ8TDZ52YLPN,0.24934991594737066
3MJ28H2Y1E8XZUQKSMM424CC95C5O8,0.24934991594737066
3CMV9YRYP31X08284WA6BXRNW3XLJS,0.259624064693805
3VAOOVPI3ZS3VYQ87HMJRC4F0SXLLP,0.259624064693805
32204AGAABCLNATH55A5MS60NU7HGD,0.259624064693805
3511RHPADVEEYWLLC1JFDODE6KLLRE,0.24652003046334614
3NRZ1LDP7W6DR8MAEA6ZG8OXKBBZPP,0.24652003046334614
36D1BWBEHN1H0UMLXN5TCTKVUXW2MJ,0.24652003046334614
3L1EFR8WWT5MU4F3W9GVRQ8032UF9H,0.27384247016147445
3XD2A6FGFNUVY9KP2TGUYPRFSSTS9I,0.27384247016147445
351S7I5UG9WNO85TG9QLOPVC1W1NJW,0.20061028435647532
3IH9TRB0FBZOFQEYT47NFH39LI41IR,0.22480680251040402
3ODOP6T3ASK1W4XFRJ5XQZ3V84B24K,0.29967251719696497
3E22YV8GG16JAJ8RBMV5LLHOAVXPNO,0.29967251719696497
3TRB893CSJAOULN5SWOTVFH69R6G75,0.29967251719696497
3B0MCRZMBRUJD4K4R18XPAMJAAYPPK,0.333966615491018
3V8JSVE8YYQ9PRNF9AO58PGR08SEYB,0.333966615491018
3IZVJEBJ6AK5H245ZE7QA8XGP6FZ6D,0.27215816507977963
35ZRNT9RUIYULF3GE3YBN7ESVBGO30,0.23344543553163932
3P4C70TRMRHN96C7WQP3EKZ74BBLGJ,0.23344543553163932
3UUIU9GZC55DCMVSO383WEIZ8FOT5H,0.258255207338871
3JAOYN9IHL25ZQAUV5EJZ4GH0KF33F,0.258255207338871
3OYHVNTV5TY0HDBNZ9QA4TVU6VPOKU,0.258255207338871
3SSN80MU8CONBMPF00D6N6MNIZBXKP,0.258255207338871
373L46LKP76MG2KQJWY5WXE873MJKH,0.258255207338871
33NKDW9FFXI5SODR8NW8ZN9FDQGXCQ,0.21890428554173236
3NZ1E5QA6Z1DG01BOHHIWKCD28JB54,0.21890428554173236
3XUSYT70IT170QDU572CAF4MOLK0DF,0.21890428554173236
371Q3BEXDH9A40226RATBDT87VIZS5,0.3218599030152721
3IKDQS3DQE082TOW91W7WDM0PFPICS,0.3218599030152721
3SCKNODZ0XGU4D4RF01OLZQ3A3S7N4,0.362613820897218
3Z33IC0JC0MBQ11TWOLZ9CBMRUHV9G,0.362613820897218
3K3IX1W4S6RCQ0E22IQ0ZFXOBOMPAS,0.362613820897218
378G7J1SJLY50MSFU96HNSVBP0SEWC,0.362613820897218
3XH7ZM9YX2UJXUKCN4GP8FMJ6O59R2,0.3922377362754998
3WA2XVDZEMH767D93RTDPYWY10CE6S,0.3624160075721978
3VGZ74AYTGGU62I1JDW4B19KA2XCGU,0.24865614701367147
3UXQ63NLAAMRIP4WG4XPD98AOYJLB2,0.24865614701367147
3ZCC2DXSD747VW469B0ZFS87IKXYYA,0.24865614701367147
3DWGDA5POF4T1WYYSB66U6T3TII1V2,0.24865614701367147
39O6Z4JLX2X1RXJRZ4RDPFX4YZ8XV5,0.24865614701367147
3909MD9T2ZH3P06K4KWHJ49BUZ9EFP,0.3150916932618548
3OID399FXG7YXUSK8PLXDMRQUL9FDU,0.37651874375364974
3BDORL6HKKDLVSRFZOQGA5NRC9VRCO,0.37651874375364974
36QZ6V1589DTI18S04BLULET5DXUS5,0.37651874375364974
3O0M2G5VC62CWOIECSKC0MB9ECL49I,0.37651874375364974
3W0KKJIARR9XWLO7SS1E775URSYK84,0.33361964719958115
3L21G7IH47WA5QT3XMTQ15XXBZK1YB,0.2569918997106462
3XEIP58NL0NN0N7CMIDSZRFDFZXLZW,0.3308093496081653
3ZLW647WALVGE8EBR50EGUBPU6F324,0.3308093496081653
34R0BODSP1ZBN3DVY8J8XSIY55W5EY,0.22678349597790773
3OZ4VAIBEXF0WDE2I0CCY6PPN1ZJV9,0.28815116717848227
